,lcID,lcEta,lcPhi,lcX,lcY,lcZ,lcLayer,lcToTrack1,lcToTrack2,lcToTrack3,isSeed
196,196.0,1.7248560190200806,3.087601661682129,-123.84683990478516,6.693108081817627,336.9527587890625,11.0,0.0,-1.0,-1.0,0.0
197,197.0,1.7312268018722534,-3.0628020763397217,-122.80658721923828,-9.696064949035645,336.9527587890625,11.0,0.0,-1.0,-1.0,0.0
198,198.0,1.8847264051437378,-3.1015639305114746,-104.97225189208984,-4.2041401863098145,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
199,199.0,1.8842273950576782,3.0901451110839844,-104.97225189208984,5.405323505401611,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
200,200.0,1.9042185544967651,-3.112415313720703,-102.89173126220703,-3.002957344055176,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
201,201.0,1.9038280248641968,3.100755453109741,-102.89173126220703,4.2041401863098145,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
202,202.0,1.9543554782867432,3.1415927410125732,-97.69046783447266,0.0,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
203,203.0,1.7292203903198242,-3.1367411613464355,-123.79682922363281,-0.6005914211273193,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
204,204.0,1.7360352277755737,-3.0927062034606934,-122.75658416748047,-6.005914688110352,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
205,205.0,1.7611011266708374,-3.116497039794922,-119.63581085205078,-3.002957344055176,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
206,206.0,1.7608163356781006,3.106466054916382,-119.63581085205078,4.2041401863098145,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
207,207.0,1.7696343660354614,3.1415927410125732,-118.59556579589844,0.0,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
208,208.0,1.7769540548324585,3.095643997192383,-117.55530548095703,5.405323505401611,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
209,209.0,1.7838953733444214,3.0695528984069824,-116.51505279541016,8.408280372619629,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
210,210.0,1.7937971353530884,-3.0948171615600586,-115.47479248046875,-5.405323505401611,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
211,211.0,1.8220995664596558,3.1300535202026367,-112.19215393066406,1.2946468591690063,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
212,212.0,1.8455168008804321,3.0694150924682617,-109.18325805664062,7.894291877746582,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
213,213.0,1.84996497631073,3.0192253589630127,-108.14300537109375,13.299614906311035,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
214,214.0,2.0041558742523193,1.4271819591522217,13.276562690734863,91.80951690673828,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
215,215.0,1.9341970682144165,1.972825050354004,-39.03618240356445,91.80951690673828,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
216,216.0,1.9146710634231567,1.3981860876083374,17.48758316040039,100.30439758300781,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
217,217.0,1.922591209411621,1.5325188636779785,3.8642690181732178,100.90499877929688,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
218,218.0,1.883208990097046,1.524168848991394,4.9045257568359375,105.109130859375,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
219,219.0,1.9330720901489258,1.511242389678955,5.9447784423828125,99.70380401611328,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
220,220.0,1.8523826599121094,1.5101699829101562,6.584914684295654,108.48167419433594,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
221,221.0,1.895570993423462,1.4802640676498413,9.3908052444458,103.44528198242188,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
222,222.0,1.8428173065185547,1.4786102771759033,10.105801582336426,109.31326293945312,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
223,223.0,1.9552336931228638,1.434861660003662,13.226560592651367,96.70084381103516,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
224,224.0,1.9251787662506104,1.6264125108718872,-5.598027229309082,100.55094909667969,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
225,225.0,1.7875770330429077,1.4923795461654663,9.1155424118042,116.00637817382812,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
226,226.0,1.8523199558258057,1.4290275573730469,15.357071876525879,107.59809875488281,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
227,227.0,1.8455336093902588,1.5359450578689575,3.814268112182617,109.3998794555664,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
228,228.0,1.8194983005523682,1.5276345014572144,4.854522705078125,112.40283203125,337.8972473144531,12.0,1.0,-1.0,-1.0,0.0
229,229.0,1.8467952013015747,-3.0913350582122803,-109.18325805664062,-5.49192476272583,337.8972473144531,12.0,0.0,-1.0,-1.0,0.0
230,230.0,1.6975113153457642,3.1369025707244873,-128.05784606933594,0.6005914211273193,337.8973083496094,12.0,0.0,-1.0,-1.0,0.0
231,231.0,1.7198880910873413,3.0928471088409424,-124.8870849609375,6.092516899108887,337.8973083496094,12.0,0.0,-1.0,-1.0,0.0
232,232.0,1.746328353881836,3.0502452850341797,-121.05863952636719,11.089261054992676,337.8973083496094,12.0,0.0,-1.0,-1.0,0.0
233,233.0,1.8910599946975708,-3.124429941177368,-104.97225189208984,-1.801774501800537,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
234,234.0,1.9004653692245483,3.1184818744659424,-103.9319839477539,2.4023656845092773,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
235,235.0,1.767021894454956,3.1365725994110107,-119.63581085205078,0.6005914211273193,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
236,236.0,1.769318699836731,3.1045618057250977,-119.26457214355469,4.418475151062012,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
237,237.0,1.8077586889266968,3.0891573429107666,-114.4345474243164,6.00591516494751,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
238,238.0,1.8226300477981567,3.131803274154663,-112.80371856689453,1.1043254137039185,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
239,239.0,1.7891416549682617,3.0585312843322754,-116.46505737304688,9.696066856384277,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
240,240.0,1.7952052354812622,3.032013416290283,-115.42479705810547,12.699024200439453,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
241,241.0,1.8519004583358765,3.0803675651550293,-109.18326568603516,6.693108558654785,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
242,242.0,1.8694360256195068,3.0680179595947266,-107.1027603149414,7.894291877746582,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
243,243.0,2.023282051086426,1.3905956745147705,16.39732551574707,90.00775146484375,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
244,244.0,1.9343435764312744,1.3745335340499878,19.568092346191406,98.42005157470703,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
245,245.0,1.839974045753479,1.2674192190170288,33.091407775878906,105.709716796875,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
246,246.0,1.9343658685684204,1.542649269104004,2.8240137100219727,100.30439758300781,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
247,247.0,1.8892860412597656,1.5445622205734253,2.7590606212615967,105.14663696289062,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
248,248.0,1.905817985534668,1.5334081649780273,3.864269971847534,103.30735778808594,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
249,249.0,1.8705110549926758,1.530344009399414,4.338225841522217,107.18453979492188,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
250,250.0,1.8511474132537842,1.5164668560028076,5.94478178024292,109.31327056884766,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
251,251.0,1.979347586631775,1.4977843761444092,6.9850311279296875,95.49967193603516,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
252,252.0,1.9656802415847778,1.4773211479187012,9.065542221069336,96.70084381103516,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
253,253.0,1.8951829671859741,1.4792484045028687,9.556670188903809,104.09798431396484,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
254,254.0,1.944851040840149,1.4477062225341797,12.186306953430176,98.50262451171875,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
255,255.0,1.976915955543518,1.672632098197937,-9.75904369354248,95.49967193603516,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
256,256.0,1.7461012601852417,1.3846497535705566,22.638858795166016,120.21051788330078,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
257,257.0,1.866933822631836,1.5763710737228394,-0.6002644300460815,107.67384338378906,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
258,258.0,1.8170901536941528,1.531397819519043,4.469374179840088,113.38165283203125,339.9227600097656,13.0,1.0,-1.0,-1.0,0.0
259,259.0,1.8248919248580933,-3.076737642288208,-112.30402374267578,-7.293700218200684,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
260,260.0,1.8425838947296143,-3.075517177581787,-110.22351837158203,-7.293700218200684,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
261,261.0,1.8616726398468018,-3.0895676612854004,-108.12506866455078,-5.630275249481201,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
262,262.0,1.8763216733932495,-3.039208173751831,-106.0625,-10.897249221801758,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
263,263.0,1.897080659866333,-3.0600779056549072,-103.98198699951172,-8.494882583618164,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
264,264.0,1.9012362957000732,-3.0073745250701904,-102.94174194335938,-13.900205612182617,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
265,265.0,1.7631624937057495,3.0557732582092285,-119.68582153320312,10.29665756225586,339.9227600097656,13.0,0.0,-1.0,-1.0,0.0
266,266.0,1.8695974349975586,3.0940494537353516,-107.55178833007812,5.1172051429748535,340.8672180175781,14.0,0.0,-1.0,-1.0,0.0
267,267.0,1.8938363790512085,3.135871171951294,-104.97225189208984,0.6005914211273193,340.8672180175781,14.0,0.0,-1.0,-1.0,0.0
268,268.0,1.7941749095916748,-3.1106748580932617,-116.51505279541016,-3.603549003601074,340.8672180175781,14.0,0.0,-1.0,-1.0,0.0
269,269.0,1.8221272230148315,3.1316044330596924,-113.17686462402344,1.1304659843444824,340.8672180175781,14.0,0.0,-1.0,-1.0,0.0
270,270.0,1.8366508483886719,3.081509828567505,-111.26377868652344,6.693108081817627,340.8672180175781,14.0,0.0,-1.0,-1.0,0.0
271,271.0,1.842674970626831,3.0430479049682617,-110.22351837158203,10.897249221801758,340.8672180175781,14.0,0.0,-1.0,-1.0,0.0
272,272.0,1.8902450799942017,1.4040600061416626,17.48758316040039,103.90795135498047,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
273,273.0,1.9084728956222534,1.5334081649780273,3.864269971847534,103.3073501586914,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
274,274.0,1.8700417280197144,1.5252093076705933,4.904526710510254,107.5114974975586,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
275,275.0,1.854239821434021,1.5069177150726318,6.985037326812744,109.19976806640625,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
276,276.0,1.8953646421432495,1.4809279441833496,9.406098365783691,104.38331604003906,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
277,277.0,1.9409852027893066,1.4634270668029785,10.708919525146484,99.35559844970703,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
278,278.0,1.859705924987793,1.4585509300231934,12.186311721801758,108.11209106445312,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
279,279.0,1.8758829832077026,1.4173680543899536,16.347328186035156,105.709716796875,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
280,280.0,1.8374261856079102,1.4135817289352417,17.43758201599121,110.0004653930664,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
281,281.0,1.8544358015060425,1.5739659070968628,-0.3467516303062439,109.3998794555664,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
282,282.0,1.8388800621032715,1.5645599365234375,0.6935032606124878,111.20164489746094,340.8672180175781,14.0,1.0,-1.0,-1.0,0.0
283,283.0,1.8168730735778809,-3.050997257232666,-113.34428405761719,-10.29665756225586,340.8672180175781,14.0,0.0,-1.0,-1.0,0.0
284,284.0,1.7357028722763062,3.087601661682129,-123.84683990478516,6.693108081817627,340.8672790527344,14.0,0.0,-1.0,-1.0,0.0
285,285.0,1.8705977201461792,-3.0971720218658447,-108.09300994873047,-4.804731369018555,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
286,286.0,1.8749337196350098,3.12146258354187,-107.68717956542969,2.168055534362793,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
287,287.0,1.8864272832870483,-3.1324915885925293,-106.41547393798828,-0.9685242772102356,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
288,288.0,1.750558853149414,-3.112245798110962,-122.75658416748047,-3.603549003601074,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
289,289.0,1.7752317190170288,3.1365725994110107,-119.63581085205078,0.6005914211273193,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
290,290.0,1.7875527143478394,-3.1288888454437256,-118.07781982421875,-1.5001050233840942,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
291,291.0,1.7832167148590088,3.1174073219299316,-118.59556579589844,2.8688266277313232,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
292,292.0,1.8020840883255005,3.0772488117218018,-116.0471420288086,7.4772515296936035,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
293,293.0,1.8232488632202148,3.131089210510254,-113.71434020996094,1.1944485902786255,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
294,294.0,1.842454195022583,-3.093071460723877,-111.31377410888672,-5.405323505401611,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
295,295.0,1.8781795501708984,3.1013221740722656,-107.2562026977539,4.321601390838623,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
296,296.0,1.8689340353012085,3.074249744415283,-108.14300537109375,7.293700218200684,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
297,297.0,1.861154317855835,2.997403860092163,-108.14300537109375,15.701980590820312,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
298,298.0,1.8873870372772217,3.072932720184326,-106.0625,7.293700218200684,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
299,299.0,1.871510624885559,1.388767957687378,19.568092346191406,106.31031036376953,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
300,300.0,1.9659817218780518,1.5419590473175049,2.824012517929077,97.90203857421875,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
301,301.0,1.9141440391540527,1.5334081649780273,3.864269971847534,103.30735778808594,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
302,302.0,1.975753664970398,1.4986881017684937,6.985032558441162,96.70085144042969,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
303,303.0,1.8564984798431396,1.4979745149612427,7.989675998687744,109.52136993408203,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
304,304.0,1.9622772932052612,1.478461503982544,9.065542221069336,97.90203857421875,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
305,305.0,1.8981096744537354,1.481924295425415,9.330537796020508,104.71186828613281,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
306,306.0,2.003077507019043,1.4633564949035645,10.105794906616211,93.69789123535156,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
307,307.0,1.9693411588668823,1.434861660003662,13.226560592651367,96.70084381103516,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
308,308.0,1.726514220237732,1.3386989831924438,28.98038673400879,122.61288452148438,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
309,309.0,1.8559008836746216,1.449747085571289,13.26858901977539,109.07727813720703,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
310,310.0,1.8355515003204346,1.433563232421875,15.357071876525879,111.20164489746094,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
311,311.0,1.8080624341964722,1.5197619199752808,5.894778251647949,115.40579223632812,342.8927917480469,15.0,1.0,-1.0,-1.0,0.0
312,312.0,1.8307019472122192,-3.0448620319366455,-112.30402374267578,-10.897249221801758,342.8927917480469,15.0,0.0,-1.0,-1.0,0.0
313,313.0,1.6949715614318848,-3.0908708572387695,-130.13836669921875,-6.606505870819092,342.8927307128906,15.0,0.0,-1.0,-1.0,0.0
314,314.0,1.7256660461425781,-3.0884921550750732,-125.92733764648438,-6.693108081817627,342.8927307128906,15.0,0.0,-1.0,-1.0,0.0
315,315.0,1.8741626739501953,3.1415927410125732,-108.09300994873047,0.0,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
316,316.0,1.9704536199569702,-3.104722023010254,-97.69046783447266,-3.603549003601074,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
317,317.0,1.7453343868255615,3.117340326309204,-123.79682922363281,3.002957344055176,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
318,318.0,1.753509283065796,3.131807804107666,-122.75658416748047,1.2011828422546387,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
319,319.0,1.7692476511001587,-3.1117401123046875,-120.67607116699219,-3.603549003601074,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
320,320.0,1.7815171480178833,-3.1287715435028076,-119.16136932373047,-1.5278522968292236,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
321,321.0,1.7892203330993652,3.095482587814331,-118.07833099365234,5.448458671569824,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
322,322.0,1.7916556596755981,3.0651068687438965,-117.55530548095703,9.008872985839844,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
323,323.0,1.8003805875778198,-3.0695528984069824,-116.51505279541016,-8.408280372619629,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
324,324.0,1.823141098022461,3.132014751434326,-114.04155731201172,1.0923125743865967,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
325,325.0,1.8269797563552856,3.083397150039673,-113.394287109375,6.606505870819092,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
326,326.0,1.854901671409607,-3.1198105812072754,-110.27351379394531,-2.4023656845092773,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
327,327.0,1.798164963722229,3.038083553314209,-116.46505737304688,12.098432540893555,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
328,328.0,1.8339033126831055,3.0514702796936035,-112.30403137207031,10.148601531982422,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
329,329.0,1.9057278633117676,1.5338375568389893,3.8642702102661133,104.508544921875,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
330,330.0,1.946667194366455,1.5063302516937256,6.455470085144043,99.9986572265625,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
331,331.0,1.965222716331482,1.4789040088653564,9.019402503967285,97.8753890991211,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
332,332.0,1.8966495990753174,1.4795938730239868,9.61557674407959,105.1386489868164,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
333,333.0,1.8594048023223877,1.4786102771759033,10.105801582336426,109.31326293945312,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
334,334.0,1.8954458236694336,1.5745495557785034,-0.39675402641296387,105.70972442626953,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
335,335.0,1.8439640998840332,1.4890061616897583,9.1155424118042,111.20164489746094,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
336,336.0,1.8497045040130615,1.452887773513794,13.046196937561035,110.13347625732422,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
337,337.0,1.8595284223556519,1.40165114402771,18.47783851623535,108.19869995117188,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
338,338.0,1.8292202949523926,1.407004475593567,18.47783851623535,111.80224609375,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
339,339.0,1.8164197206497192,1.600990653038025,-3.4675164222717285,114.80520629882812,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
340,340.0,1.8318639993667603,1.5738648176193237,-0.3467516303062439,113.00341796875,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
341,341.0,1.8313275575637817,1.5370556116104126,3.814268112182617,113.00341796875,343.8372497558594,16.0,1.0,-1.0,-1.0,0.0
342,342.0,1.799119472503662,-3.048297643661499,-116.46505737304688,-10.897249221801758,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
343,343.0,1.8357678651809692,-3.076737642288208,-112.30402374267578,-7.293700218200684,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
344,344.0,1.6946724653244019,3.0442824363708496,-130.08834838867188,12.699024200439453,343.8372497558594,16.0,0.0,-1.0,-1.0,0.0
345,345.0,1.8788254261016846,3.0971720218658447,-108.09300994873047,4.804731369018555,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
346,346.0,1.8888660669326782,-3.1247634887695312,-107.0527572631836,-1.801774501800537,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
347,347.0,1.9073740243911743,3.1129932403564453,-104.97225189208984,3.002957344055176,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
348,348.0,1.9157031774520874,3.0838699340820312,-103.9319839477539,6.005914688110352,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
349,349.0,1.775165319442749,3.131639242172241,-120.67607116699219,1.2011828422546387,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
350,350.0,1.801851511001587,-3.1141486167907715,-117.27964782714844,-3.2194409370422363,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
351,351.0,1.8242372274398804,-3.0901355743408203,-114.43455505371094,-5.893671035766602,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
352,352.0,1.8229796886444092,3.1281957626342773,-114.72783660888672,1.537100911140442,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
353,353.0,1.8478144407272339,3.101357936859131,-111.68814086914062,4.496158599853516,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
354,354.0,1.8573576211929321,-3.1238625049591064,-110.64627838134766,-1.9619851112365723,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
355,355.0,1.873910903930664,3.1337547302246094,-108.755126953125,0.8524344563484192,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
356,356.0,1.8126362562179565,3.042306900024414,-115.42479705810547,11.49783992767334,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
357,357.0,1.8684046268463135,3.0803675651550293,-109.18325805664062,6.693108081817627,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
358,358.0,2.07527232170105,1.586519718170166,-1.3870065212249756,88.20596313476562,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
359,359.0,1.9259202480316162,1.4001891613006592,17.48758316040039,101.50558471679688,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
360,360.0,1.9229310750961304,1.553531527519226,1.7837598323822021,103.30736541748047,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
361,361.0,1.8845878839492798,1.5445352792739868,2.824016571044922,107.51150512695312,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
362,362.0,2.008171319961548,1.496857762336731,6.9850311279296875,94.29847717285156,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
363,363.0,1.9722344875335693,1.4995698928833008,6.985032558441162,97.90203857421875,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
364,364.0,1.8561382293701172,1.4983060359954834,8.025291442871094,110.51445770263672,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
365,365.0,1.9942810535430908,1.4761524200439453,9.06554126739502,95.49967193603516,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
366,366.0,1.8945754766464233,1.4790371656417847,9.75223445892334,105.98233795166016,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
367,367.0,1.9386920928955078,1.450608253479004,12.186308860778809,100.90498352050781,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
368,368.0,1.9659782648086548,1.436509370803833,13.2265625,97.90202331542969,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
369,369.0,1.9165441989898682,1.439561128616333,13.6111421585083,103.11956787109375,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
370,370.0,1.8378232717514038,1.4715173244476318,11.196051597595215,112.40283203125,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
371,371.0,1.8521045446395874,1.460609793663025,12.236307144165039,110.6010513305664,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
372,372.0,1.87055504322052,1.4392409324645996,14.316818237304688,108.1987075805664,345.8627624511719,17.0,1.0,-1.0,-1.0,0.0
373,373.0,1.7041524648666382,3.127748489379883,-130.13836669921875,1.801774501800537,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
374,374.0,1.617977499961853,3.1121442317962646,-142.721435546875,4.2041401863098145,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
375,375.0,1.7407175302505493,3.073676824569702,-124.8870849609375,8.494882583618164,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
376,376.0,1.7717863321304321,-3.0614500045776367,-120.72606658935547,-9.696064949035645,345.8627624511719,17.0,0.0,-1.0,-1.0,0.0
377,377.0,1.8821349143981934,3.1193714141845703,-108.09300994873047,2.4023656845092773,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
378,378.0,1.8994089365005493,-3.0850002765655518,-106.01250457763672,-6.005914688110352,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
379,379.0,1.900695562362671,-3.1189353466033936,-106.01250457763672,-2.4023656845092773,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
380,380.0,1.9009186029434204,3.1347498893737793,-106.01251220703125,0.7254303693771362,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
381,381.0,1.919911503791809,3.1415927410125732,-103.9319839477539,0.0,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
382,382.0,1.761613130569458,3.131807804107666,-122.75658416748047,1.2011828422546387,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
383,383.0,1.768296718597412,3.0873680114746094,-121.71633911132812,6.60650634765625,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
384,384.0,1.7969952821731567,3.1030702590942383,-118.1614761352539,4.554113864898682,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
385,385.0,1.8176594972610474,3.0794177055358887,-115.47480010986328,7.188909530639648,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
386,386.0,1.8242788314819336,3.129673480987549,-114.88594818115234,1.3693981170654297,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
387,387.0,1.8354767560958862,3.0896379947662354,-113.394287109375,5.896663665771484,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
388,388.0,1.8626829385757446,3.1050148010253906,-110.27352142333984,4.035370349884033,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
389,389.0,1.8691275119781494,-3.1372392177581787,-109.60276794433594,-0.47714895009994507,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
390,390.0,1.8797630071640015,3.074249744415283,-108.14300537109375,7.293700218200684,346.8072509765625,18.0,0.0,-1.0,-1.0,0.0
391,391.0,1.9977819919586182,1.3546142578125,20.558345794677734,93.61129760742188,346.8072509765625,18.0,1.0,-1.0,-1.0,0.0
392,392.0,1.9362146854400635,1.5329687595367432,3.864269495010376,102.10618591308594,346.8072509765625,18.0,1.0,-1.0,-1.0,0.0
